index,brand,model,color,registration_date,year,price_in_euro,power_kw,power_ps,transmission_type,fuel_type,fuel_consumption_l_100km,fuel_consumption_g_km,mileage_in_km,offer_description
156053,opel,Opel Corsa,blue,2022-05-01,2022,19390,74,101,Automatic,Petrol,4.4,99 g/km,13929.0,Elegance :SOFORT+ NAVI+ WinterPak+ Leder+ Kamer...
156054,opel,Opel Corsa,blue,2022-05-01,2022,19396,74,101,Automatic,Petrol,4.4,99 g/km,13929.0,Elegance :SOFORT+ NAVI+ WinterPak+ Leder+ Kamer...
156055,opel,Opel Corsa,blue,2022-05-01,2022,19398,74,101,Automatic,Petrol,4.4,99 g/km,13929.0,Elegance :SOFORT+ NAVI+ WinterPak+ Leder+ Kamer...
156056,opel,Opel Corsa,blue,2022-08-01,2022,10800,74,101,Manual,Petrol,100.0,- (g/km),31000.0,"Elegance F 1,2 Turbo- Schaden !!!!"
156062,opel,Opel Corsa,blue,2022-03-01,2022,20888,74,101,Automatic,Petrol,5.4,98 g/km,4400.0,"1.2 Turbo AUT ""Elegance"" Kamera+AppConnect"
156063,opel,Opel Corsa,blue,2022-03-01,2022,19888,74,101,Automatic,Petrol,5.4,98 g/km,13600.0,"1.2 Turbo AUT ""Elegance"" Kamera+AppConnect"
156069,opel,Opel Corsa,blue,2022-03-01,2022,19888,74,101,Automatic,Petrol,5.4,98 g/km,13600.0,"1.2 Turbo AUT ""Elegance"" Kamera+AppConnect"
156070,opel,Opel Corsa,blue,2022-01-01,2022,17700,74,101,Manual,Petrol,4.3,98 g/km,20300.0,Elegance+Navi+Spurhalte+Klima+
156072,opel,Opel Corsa,blue,2022-03-01,2022,20300,74,101,Automatic,Petrol,4.2,96 g/km,14200.0,Elegance+Automatic+Navi
156073,opel,Opel Corsa,blue,2022-02-01,2022,17490,74,101,Manual,Petrol,4.3,98 g/km,24420.0,F Edition*KAMERA*LED*NAVI*TEMPO*SHZ*
156075,opel,Opel Corsa,blue,2022-08-01,2022,21490,74,101,Manual,Petrol,5.5,129 g/km,6000.0,Elegance KLIMA PDC SHZ LED SCHEINWERFER
156082,opel,Opel Corsa,blue,2022-01-01,2022,15800,55,75,Manual,Petrol,4.1,93 g/km,4500.0,1.2 Start/Stop Edition
156083,opel,Opel Corsa,blue,2022-05-01,2022,19490,74,101,Manual,Petrol,100.0,- (g/km),26835.0,Elegance Winter Paket / Navi/ Kamera / Allwetter.
156084,opel,Opel Corsa,blue,2022-10-01,2022,18950,55,75,Manual,Petrol,4.1,93 g/km,3.0,1.2 Start/Stop Elegance PDC Kamera
156089,opel,Opel Corsa,blue,2022-05-01,2022,16290,74,101,Manual,Petrol,5.4,122 g/km,19700.0,Edition 1.2 Turbo Navi LED Kamera PDC Winter-Paket
156093,opel,Opel Corsa,blue,2022-05-01,2022,18690,74,101,Manual,Petrol,4.3,98 g/km,12303.0,GS Line*KEY*LED*Spurh*TWinkel*Virtual*Navi
156094,opel,Opel Corsa,blue,2022-05-01,2022,18690,74,101,Manual,Petrol,4.3,98 g/km,12651.0,GS Line*KEY*LED*Spurh*TWinkel*Virtual*Navi
156095,opel,Opel Corsa,blue,2022-05-01,2022,18690,74,101,Manual,Petrol,4.3,98 g/km,12303.0,GS Line*KEY*LED*Spurh*TWinkel*Virtual*Navi
156097,opel,Opel Corsa,blue,2022-03-01,2022,18900,74,101,Automatic,Petrol,4.2,0 g/km,17995.0,1.2 T AT Elegance LED/KAMERA/PDC/SHZ/DAB
156102,opel,Opel Corsa,blue,2022-01-01,2022,20870,74,101,Automatic,Petrol,5.7,129 g/km,2400.0,1.2 Direct Inj Turbo Start/Stop Automatik Edition
156103,opel,Opel Corsa,blue,2022-04-01,2022,18980,74,101,Automatic,Petrol,4.2,96 g/km,15157.0,1.2 AT*Elegance*LED*RKAM*SHZ*TLEDER*TOTWINKEL
156114,opel,Opel Corsa,blue,2022-02-01,2022,16456,74,101,Manual,Petrol,5.6,127 g/km,14868.0,Turbo Edition LED|Navi|Rückfahrkamera|SHZ
156128,opel,Opel Corsa,blue,2022-08-01,2022,25895,74,101,Automatic,Petrol,5.4,123 g/km,15000.0,1.2 Direct Automatik Elegance LED SHZ Klimaautom.
156133,opel,Opel Corsa,blue,2022-03-01,2022,15880,74,101,Manual,Petrol,4.3,102 g/km,18747.0,F 1.2 Turbo Navi|Kamera|LED|Sitzheizung
156134,opel,Opel Corsa,blue,2022-05-01,2022,17624,74,101,Manual,Petrol,100.0,- (g/km),17350.0,F ELEGANCE+LED-SCHEINWERFER+TEMPOMAT+PARKPILOT+STA
156137,opel,Opel Corsa,blue,2022-04-01,2022,17220,74,101,Manual,Petrol,4.3,102 g/km,10524.0,F 1.2 Turbo LED|Navi|Kamera|Sitzhzg
156140,opel,Opel Corsa,blue,2022-11-01,2022,17990,74,101,Manual,Petrol,4.3,98 g/km,8800.0,F 1.2 Turbo Elegance (EURO 6d) Kamera/SHZ
156141,opel,Opel Corsa,blue,2022-01-01,2022,19580,74,101,Manual,Petrol,5.2,117 g/km,16349.0,1.2 Turbo Elegance Kamera PDC LED DAB+
156145,opel,Opel Corsa,blue,2022-08-01,2022,16990,55,75,Manual,Petrol,5.9,118 g/km,13800.0,1.2 Elegance mit Rückfahrkamera und Navi
156151,opel,Opel Corsa,blue,2022-03-01,2022,17240,74,101,Manual,Petrol,5.5,124 g/km,16873.0,Edition Navi Kamera Sitzheiz. LED
156152,opel,Opel Corsa,blue,2022-01-01,2022,20690,74,101,Automatic,Petrol,5.7,129 g/km,16600.0,1.2 Direct Inj Turbo Start/Stop Automatik Elegance
156157,opel,Opel Corsa,blue,2022-04-01,2022,17750,74,101,Manual,Petrol,5.6,127 g/km,8180.0,1.2 Turbo Edition SHZ KAMERA NAVI LED
156159,opel,Opel Corsa,blue,2022-06-01,2022,20890,74,101,Automatic,Petrol,5.7,132 g/km,9283.0,1.2 Turbo Aut. Elegance+Alwetter+ParkGo
156168,opel,Opel Corsa,blue,2022-06-01,2022,22900,74,101,Manual,Petrol,5.2,122 g/km,16000.0,F GS Line 1.2 Sitzheizung LED BT Klima
156169,opel,Opel Corsa,blue,2022-06-01,2022,21290,96,131,Automatic,Petrol,5.4,129 g/km,12100.0,F 1.2 Turbo GS Line Autom.*Klimaauto.*SHZ
156183,opel,Opel Corsa,blue,2022-04-01,2022,38900,74,101,Manual,Petrol,5.4,122 g/km,8606.0,Turbo Edition LED|Nav|Kamera|Apple CarPlay
156209,opel,Opel Corsa,grey,2022-01-01,2022,14580,55,75,Manual,Petrol,5.4,122 g/km,18268.0,F Klima+Bluetooth+Spurhalteassistent+Verkehrszeich
156214,opel,Opel Corsa,grey,2022-03-01,2022,19793,74,101,Manual,Petrol,4.3,98 g/km,12275.0,"1,2 Turbo *GS Line*17 ALU*DAB*"
156230,opel,Opel Corsa,grey,2022-11-01,2022,22900,96,131,Automatic,Petrol,5.4,122 g/km,7900.0,GS-Line 1.2DIT 96kW(130PS)(AT8)
156282,opel,Opel Corsa,grey,2022-08-01,2022,20990,74,101,Manual,Petrol,5.1,116 g/km,10.0,ELEGANCE PLUS SHZ KLIMAAUTOMATIK RFK PDC 1.2 TU...
156293,opel,Opel Corsa,grey,2022-05-01,2022,19288,74,101,Manual,Petrol,4.3,117 g/km,6121.0,1.2 100 GS Line Pano PDC LED SHZ Kam 17Z
156295,opel,Opel Corsa,grey,2022-06-01,2022,19490,74,101,Automatic,Petrol,5.7,132 g/km,15261.0,1.2 Turbo Aut. Elegance+Allwetter+PDC+Kamera
156308,opel,Opel Corsa,grey,2022-02-01,2022,18950,74,101,Manual,Petrol,5.6,127 g/km,4890.0,F 1.2 GS Line
156337,opel,Opel Corsa,grey,2022-02-01,2022,16924,74,101,Manual,Petrol,100.0,- (g/km),19950.0,F ELEGANCE+LED+RÜCKFAHRKAMERA+SITZ-/LENKRADHEIZUNG
156421,opel,Opel Corsa,grey,2022-03-01,2022,18590,74,101,Manual,Petrol,4.3,98 g/km,18800.0,F 1.2 Turbo Elegance Kamera/Klima/Sitzheizung
156431,opel,Opel Corsa,grey,2022-05-01,2022,19288,74,101,Manual,Petrol,4.3,117 g/km,6121.0,1.2 100 GS Line Pano PDC LED SHZ Kam 17Z
156451,opel,Opel Corsa,grey,2022-04-01,2022,16220,74,101,Manual,Petrol,4.3,102 g/km,17167.0,F 1.2Turbo Edition Navi|Kamera|LED|DAB
156455,opel,Opel Corsa,grey,2022-02-01,2022,17250,74,101,Manual,Petrol,4.3,98 g/km,17200.0,Edition
156526,opel,Opel Corsa,red,2022-05-01,2022,19990,74,101,Manual,Petrol,4.2,96 g/km,6140.0,"F 1.2 Sitz+Lenkradhzg,Kamera,WENIG KM!"
156534,opel,Opel Corsa,red,2022-03-01,2022,14990,55,75,Manual,Petrol,4.5,118 g/km,11000.0,F 1.2 Edition DAB|Kamera|Navi|Sitzhzg
156540,opel,Opel Corsa,red,2022-02-01,2022,17480,55,75,Manual,Petrol,5.4,122 g/km,16043.0,F 1.2 Edition **RÜCKFAHRKAMERA**KLIMA**
156542,opel,Opel Corsa,red,2022-02-01,2022,16490,55,75,Manual,Petrol,5.4,122 g/km,11727.0,F 1.2 Edition FLA LM KAM LED Navi PDC
156548,opel,Opel Corsa,red,2022-09-01,2022,22990,74,101,Manual,Petrol,5.7,122 g/km,8000.0,1.2 GS Line Turbo | Park&Go Kamera
156554,opel,Opel Corsa,red,2022-09-01,2022,21490,74,101,Manual,Petrol,5.4,123 g/km,10000.0,F 1.2 Turbo 40 Jahre Inkl. Inspektionspaket Big De
156555,opel,Opel Corsa,red,2022-05-01,2022,17228,74,101,Manual,Petrol,5.4,122 g/km,28389.0,F 1.2 Turbo Elegance *SHZ*FLA*SpurW*KAM*
156559,opel,Opel Corsa,red,2022-06-01,2022,24990,96,131,Automatic,Petrol,5.4,123 g/km,7500.0,1.2 Turbo AT GS-Line
156560,opel,Opel Corsa,red,2022-09-01,2022,19990,74,101,Manual,Petrol,5.4,122 g/km,1039.0,F 1.2 T 40 Jahre Edition *LED*DAB*PDC*KAM*
156561,opel,Opel Corsa,red,2022-01-01,2022,16990,55,75,Manual,Petrol,5.4,122 g/km,14823.0,F 1.2 Edition FLA  KAM LED Navi PDC SpurH
156570,opel,Opel Corsa,red,2022-06-01,2022,18980,74,101,Manual,Petrol,5.4,122 g/km,4481.0,1.2 Turbo GS LINE Kamera LED PDC DAB+
156572,opel,Opel Corsa,red,2022-04-01,2022,16220,74,101,Manual,Petrol,4.3,102 g/km,13572.0,F 1.2 Turbo Edition Navi|Cam|LED|Sitzhzg
156577,opel,Opel Corsa,red,2022-09-01,2022,19350,55,75,Manual,Petrol,5.3,118 g/km,20.0,Edition F Navi Kamera
156581,opel,Opel Corsa,red,2022-09-01,2022,21490,74,101,Manual,Petrol,5.1,114 g/km,7790.0,F 1.2 Turbo 40 Jahre Inkl. Inspektionspaket Big De
156585,opel,Opel Corsa,red,2022-04-01,2022,15880,74,101,Manual,Petrol,4.3,102 g/km,20477.0,F 1.2 Turbo Navi|Kamera|Sitzhzg|LED
156588,opel,Opel Corsa,red,2022-06-01,2022,19960,74,101,Manual,Petrol,5.4,122 g/km,9900.0,"F 1.2 Turbo Ultimate Navi, Kamera, Sitzheizung"
156590,opel,Opel Corsa,red,2022-04-01,2022,16440,55,75,Manual,Petrol,5.2,118 g/km,8400.0,1.2*Edition*Sitzhzg*LED-Scheinwerfer*Navi*RFK*
156591,opel,Opel Corsa,red,2022-09-01,2022,21490,74,101,Manual,Petrol,5.4,123 g/km,5905.0,F 1.2 Turbo 40 Jahre Inkl. Insprktionspaket Big De
156592,opel,Opel Corsa,red,2022-09-01,2022,21490,74,101,Manual,Petrol,5.4,123 g/km,6250.0,F 1.2 Turbo 40 Jahre Inkl. Inspektionspaket Big De
156597,opel,Opel Corsa,red,2022-06-01,2022,15980,55,75,Manual,Petrol,4.1,93 g/km,2391.0,Edition 1.2 Start/Stop Bluetooth Klima
156600,opel,Opel Corsa,red,2022-03-01,2022,19290,74,101,Automatic,Petrol,5.6,129 g/km,11294.0,F Elegance Automatik NAV LED PDC TEMPOMAT DAB KLIM
156610,opel,Opel Corsa,red,2022-03-01,2022,18950,74,101,Manual,Petrol,4.3,98 g/km,4515.0,1.2 Edition Sitzhzg PDC h Rückfahrkamera
156613,opel,Opel Corsa,red,2022-05-01,2022,16980,74,101,Manual,Petrol,5.2,122 g/km,7330.0,"1.2T Edition LED,Navi,2xKamera,SHZ,PDC,DAB"
156614,opel,Opel Corsa,red,2022-05-01,2022,16980,74,101,Manual,Petrol,5.2,122 g/km,7330.0,"1.2T Edition LED,Navi,2xKamera,SHZ,PDC,DAB"
156616,opel,Opel Corsa,red,2022-05-01,2022,16980,74,101,Manual,Petrol,5.2,122 g/km,11350.0,"1.2T Edition LED,Navi,2xKamera,SHZ,PDC,DAB"
156617,opel,Opel Corsa,red,2022-05-01,2022,16980,74,101,Manual,Petrol,5.2,122 g/km,11350.0,"1.2T Edition LED,Navi,2xKamera,SHZ,PDC,DAB"
156623,opel,Opel Corsa,red,2022-08-01,2022,19100,74,101,Manual,Petrol,5.4,122 g/km,4500.0,"GS Line Voll-LED (IntlliLux)  17""Räder  Sitzhei"
156624,opel,Opel Corsa,red,2022-07-01,2022,16950,55,75,Manual,Petrol,5.2,117 g/km,20340.0,F Edition +Sitzheizung +Lenkradheizung
156630,opel,Opel Corsa,red,2022-01-01,2022,17990,74,101,Manual,Petrol,5.5,124 g/km,9667.0,1.2 Direct Injection Turbo Start/Stop Elegance (F)
156634,opel,Opel Corsa,red,2022-06-01,2022,17824,74,101,Manual,Petrol,100.0,- (g/km),20450.0,F ELEGANCE+LED-SCHW+RÜCKFAHRKAMERA+SITZ-/LENKRADHE
156637,opel,Opel Corsa,red,2022-05-01,2022,42000,74,101,Manual,Petrol,5.2,122 g/km,7330.0,"1.2T Edition LED,Navi,2xKamera,SHZ,PDC,DAB"
156639,opel,Opel Corsa,red,2022-09-01,2022,18946,74,101,Manual,Petrol,5.4,122 g/km,4741.0,F 1.2T Limitiertes Modell 40 Jahre inkl-WR
156643,opel,Opel Corsa,black,2022-09-01,2022,17450,74,101,Manual,Petrol,5.1,114 g/km,7461.0,Edition IntellLink Sitz/Lenkradheizung DAB PDC
156645,opel,Opel Corsa,black,2022-05-01,2022,16980,74,101,Manual,Petrol,5.5,124 g/km,16600.0,1.2 Direct Injection Turbo Start/Stop Editio
156653,opel,Opel Corsa,black,2022-06-01,2022,24940,74,101,Automatic,Petrol,4.1,93 g/km,4649.0,"F Elegance Automatik, Rückfahrkamera,Klimaauto."
156656,opel,Opel Corsa,black,2022-05-01,2022,43690,74,101,Automatic,Petrol,5.5,127 g/km,12247.0,F AUTOMATIK NAV LED DIG-DISPLAY TEMPOMAT APPLE/AND
156661,opel,Opel Corsa,black,2022-04-01,2022,15880,74,101,Manual,Petrol,4.3,102 g/km,8192.0,F 1.2 Turbo Edition Navi|Kamera|Sitzhzg
156663,opel,Opel Corsa,black,2022-04-01,2022,17680,74,101,Manual,Petrol,4.3,98 g/km,9251.0,F Edition 1.2T AppleCarplay*Bluetooth*Sitzheizung
156696,opel,Opel Corsa,black,2022-03-01,2022,19990,74,101,Manual,Petrol,4.3,98 g/km,500.0,1.2 Turbo Edition
156697,opel,Opel Corsa,black,2022-04-01,2022,16990,55,75,Manual,Petrol,5.4,122 g/km,12509.0,"F 1.2 Edition Klima, LED, Navi, SHZ, PDC,"
156698,opel,Opel Corsa,black,2022-06-01,2022,15980,55,75,Manual,Petrol,5.2,120 g/km,9794.0,"F 1.2 Edition PDC SpurH, LM-Felgen"
156711,opel,Opel Corsa,black,2022-02-01,2022,16880,55,75,Manual,Petrol,4.1,- (g/km),1793.0,F 1.2 Shzg Lhzg DAB KAMERA NAVI PDC Nur 1.793 KM !
156719,opel,Opel Corsa,black,2022-02-01,2022,19800,74,101,Manual,Petrol,4.3,98 g/km,1300.0,1.2 Turbo Elegance
156730,opel,Opel Corsa,black,2022-02-01,2022,18000,74,101,Automatic,Petrol,5.4,114 g/km,25000.0,Corsa 1.2 Direct Inj Turbo Start/Stop Automatik El
156745,opel,Opel Corsa,black,2022-04-01,2022,35924,74,101,Manual,Petrol,4.3,102 g/km,9286.0,F 1.2 Turbo LED|Navi|Kamera|Sitzhzg
156749,opel,Opel Corsa,black,2022-02-01,2022,16990,74,101,Manual,Petrol,4.3,98 g/km,17450.0,"Edition F""Klimaanlage,SHZ,PDC,Lenkradheizung"""
156753,opel,Opel Corsa,black,2022-03-01,2022,16888,74,101,Manual,Petrol,4.3,98 g/km,22650.0,F Edition 74KW Klima SHZ PDC
156761,opel,Opel Corsa,black,2022-03-01,2022,18300,74,101,Manual,Petrol,4.3,98 g/km,8072.0,GS Line F*SPORT*KAMERA*17-ZOLL-ALU*SHZ*TEMPOMAT*
156764,opel,Opel Corsa,black,2022-02-01,2022,15490,74,101,Manual,Petrol,5.6,127 g/km,14128.0,Edition 1.2T NAVI+LED+PDC
156767,opel,Opel Corsa,black,2022-01-01,2022,18990,74,101,Automatic,Petrol,4.3,99 g/km,14500.0,1.2 Direct Inj Turbo Edition Bluetooth LED
156773,opel,Opel Corsa,black,2022-02-01,2022,18890,74,101,Manual,Petrol,4.3,98 g/km,15822.0,F 1.2 Turbo Elegance Kamera/Klima/Sitzheizung
156782,opel,Opel Corsa,silver,2022-03-01,2022,17424,74,101,Manual,Petrol,100.0,- (g/km),8800.0,F ELEGANCE+LED-SCHW+NAVI+KLIMAAUTOMATIK+ALUFELGEN
156783,opel,Opel Corsa,silver,2022-04-01,2022,17324,74,101,Manual,Petrol,100.0,114 g/km,7850.0,F EDITION+LED-SCHW+RÜCKFAHRKAMERA+SITZ-/LENKRADHEI
156785,opel,Opel Corsa,silver,2022-09-01,2022,21900,74,101,Automatic,Petrol,5.8,130 g/km,3743.0,F Elegance
156786,opel,Opel Corsa,silver,2022-04-01,2022,16180,55,75,Manual,Petrol,4.1,94 g/km,12682.0,F 1.2 Edition 1.2 Navi+LED+Rückfahrkamera+Sitzheiz
156802,opel,Opel Corsa,silver,2022-05-01,2022,17997,74,101,Manual,Petrol,5.4,122 g/km,7184.0,CORSA EDITION 1.2 (74KW) +LED+NAVI+SHZ+PDC+R-KAMER
156811,opel,Opel Corsa,silver,2022-01-01,2022,15580,55,75,Manual,Petrol,5.5,125 g/km,9600.0,1.2 Start/Stop Edition
156813,opel,Opel Corsa,silver,2022-04-01,2022,16980,74,101,Manual,Petrol,5.4,122 g/km,14700.0,1.2 Direct Injection Turbo Start/Stop Editio
156818,opel,Opel Corsa,silver,2022-07-01,2022,18650,74,101,Manual,Petrol,4.3,98 g/km,600.0,"F ""Elegance"" 1,2 Turbo"
156824,opel,Opel Corsa,silver,2022-07-01,2022,18890,74,101,Manual,Petrol,5.7,122 g/km,6457.0,1.2 Turbo GS Line+Kamera+LED+
156832,opel,Opel Corsa,silver,2022-03-01,2022,17624,74,101,Manual,Petrol,100.0,- (g/km),8800.0,F ELEGANCE+LED-SCHW+NAVI+KLIMAAUTOMATIK+ALUFELGEN
156833,opel,Opel Corsa,silver,2022-05-01,2022,15880,74,101,Manual,Petrol,4.3,102 g/km,15592.0,F 1.2 Turbo Edition Kamera|Navi|Sitzhzg
156835,opel,Opel Corsa,silver,2022-02-01,2022,14990,74,101,Manual,Petrol,4.3,99 g/km,33755.0,F 1.2 T[Euro6d] S/S 5-T Elegance
156837,opel,Opel Corsa,silver,2022-01-01,2022,13740,74,101,Manual,Petrol,4.3,99 g/km,48745.0,F 1.2 T[Euro6d] S/S 5-T Elegance
156838,opel,Opel Corsa,silver,2022-08-01,2022,18490,74,101,Manual,Petrol,5.1,115 g/km,3957.0,CORSA 1.2 DIRECT INJECTION TURBO S/S ELEGANCE LED
156839,opel,Opel Corsa,silver,2022-08-01,2022,17750,74,101,Manual,Petrol,100.0,0 g/km,4900.0,"F 1.2 Turbo 100PS,RÜCKFAHRKAMERA,NAVI,SITZHEIZUNG,"
156842,opel,Opel Corsa,silver,2022-06-01,2022,19265,75,102,Manual,Diesel,4.1,107 g/km,4220.0,"F Elegance, Parkpilot v./h., Klimaanlage"
156846,opel,Opel Corsa,silver,2022-04-01,2022,16550,74,101,Manual,Petrol,4.3,115 g/km,6717.0,F 1.2Turbo Edition Navi|Kamera|LED|DAB
156850,opel,Opel Corsa,silver,2022-10-01,2022,23390,74,101,Automatic,Petrol,5.3,123 g/km,500.0,Elegance Elegance*LED*Shzg*PDCv+h*Cam*16Zoll* 7...
156855,opel,Opel Corsa,silver,2022-02-01,2022,18980,74,101,Automatic,Petrol,5.3,115 g/km,8414.0,F Edition 1.2 AT PDC Klima LED DAB Kamera
156857,opel,Opel Corsa,silver,2022-01-01,2022,17990,74,101,Automatic,Petrol,5.7,129 g/km,17499.0,F 1.2 Turbo Elegance *LED*DAB*SHZ*KAM*
156860,opel,Opel Corsa,silver,2022-05-01,2022,15980,74,101,Manual,Petrol,100.0,- (g/km),32400.0,"5T ELEG 1.2 100PS 6G S/S *SHZ*LHZ*NAVI*7""TOUCH*"
156863,opel,Opel Corsa,silver,2022-08-01,2022,18490,74,101,Manual,Petrol,5.1,115 g/km,3582.0,CORSA 1.2 DIRECT INJECTION TURBO S/S ELEGANCE LED
156872,opel,Opel Corsa,silver,2022-04-01,2022,19919,74,101,Automatic,Petrol,5.6,126 g/km,1491.0,"1.2Start/Stop Automatik Edition,NAVI,Allwetter,PDC"
156875,opel,Opel Corsa,silver,2022-03-01,2022,13490,55,75,Manual,Petrol,4.1,94 g/km,25000.0,F Edition 1.2 EU6d*1. Hand*
156879,opel,Opel Corsa,silver,2022-04-01,2022,15990,55,75,Manual,Petrol,5.4,122 g/km,12695.0,F 1.2 Allwetter*Navi*Winterpaket*Parksens
156881,opel,Opel Corsa,silver,2022-07-01,2022,16970,55,75,Manual,Petrol,5.3,120 g/km,100.0,"F 1.2 Edition SHZ,LRH,Tempomat,USB,DAB+"
156882,opel,Opel Corsa,silver,2022-06-01,2022,18425,74,101,Manual,Petrol,5.2,116 g/km,6335.0,Elegance *Sitzheiz/Multimedia/Klimaautomatik*
156894,opel,Opel Corsa,silver,2022-04-01,2022,19250,74,101,Manual,Petrol,4.3,98 g/km,9154.0,F Edition 1.2 Turbo EU6d*SHZ*LenkradHZG*Klima*
156895,opel,Opel Corsa,silver,2022-11-01,2022,20950,74,101,Manual,Petrol,4.3,98 g/km,653.0,1.2 Elegance LED PDC v+h Lenkradhzg Rückfahrkamera
156900,opel,Opel Corsa,silver,2022-03-01,2022,14490,74,101,Manual,Petrol,4.3,99 g/km,41255.0,F 1.2 T[Euro6d] S/S 5-T Elegance
156905,opel,Opel Corsa,silver,2022-06-01,2022,19650,74,101,Manual,Petrol,5.2,116 g/km,8725.0,F Elegance 1.2T*Klimaaut*NAVI*SHZG*RF-Kam*LED
156908,opel,Opel Corsa,silver,2022-02-01,2022,14740,74,101,Manual,Petrol,4.3,99 g/km,36255.0,F 1.2 T[Euro6d] S/S 5-T Elegance
156911,opel,Opel Corsa,silver,2022-06-01,2022,17824,74,101,Manual,Petrol,100.0,- (g/km),19950.0,F ELEGANCE+NAVI+LED-SCHW+TEMPOMAT+SITZ-/LENKRADHEI
156920,opel,Opel Corsa,silver,2022-10-01,2022,18290,74,101,Manual,Petrol,4.3,98 g/km,4500.0,F 1.2 Elegance *MULTIM./LED/SHZ/PARK&GO*
156921,opel,Opel Corsa,silver,2022-03-01,2022,16790,74,101,Manual,Petrol,5.5,124 g/km,24058.0,1.2 Direct Injection Turbo Start/Stop Edition
156922,opel,Opel Corsa,silver,2022-05-01,2022,18090,74,101,Manual,Petrol,5.4,122 g/km,13750.0,1.2 Direct Injection Turbo Start/Stop Edition
156926,opel,Opel Corsa,silver,2022-03-01,2022,16597,74,101,Manual,Petrol,4.3,98 g/km,21364.0,CORSA 1.2 EDITION (74KW) +LED+NAVI+SHZ+PDC+R-KAMER
156934,opel,Opel Corsa,silver,2022-04-01,2022,15980,55,75,Manual,Petrol,4.1,94 g/km,12682.0,F 1.2 Edition 1.2 Navi+LED+Rückfahrkamera+Sitzheiz
156935,opel,Opel Corsa,silver,2022-05-01,2022,20533,74,101,Manual,Petrol,4.3,98 g/km,17070.0,"F Turbo EU6d Edition 1.2 Direct Injection Turbo, 7"
156938,opel,Opel Corsa,silver,2022-09-01,2022,20896,55,75,Manual,Petrol,5.3,120 g/km,100.0,F 1.2 Edition *Kamera*LEDScheinwerfer*
156941,opel,Opel Corsa,silver,2022-01-01,2022,15940,55,75,Manual,Petrol,5.4,122 g/km,22197.0,F Edition +Navi+Sitz-&-Lenkradheizung+LED+Rückfahr
156945,opel,Opel Corsa,silver,2022-03-01,2022,16680,74,101,Manual,Petrol,4.2,96 g/km,28910.0,F 1.2 Turbo Elegance
156946,opel,Opel Corsa,silver,2022-03-01,2022,19975,74,101,Manual,Petrol,5.4,122 g/km,9336.0,1.2(100PS)ELEGANCE AT+NAVI+P&G-PLUS+GJR+NSW+
156949,opel,Opel Corsa,silver,2022-08-01,2022,21990,74,101,Automatic,Petrol,4.2,115 g/km,4000.0,1.2 Direct Injection T Start/Stop Elegance
156957,opel,Opel Corsa,silver,2022-01-01,2022,16490,55,75,Manual,Petrol,5.4,122 g/km,10688.0,F Edition 1.2 KAMERA NAVI LED SHZ APPLECAR
156959,opel,Opel Corsa,silver,2022-03-01,2022,17724,74,101,Manual,Petrol,4.3,98 g/km,19303.0,1.2 Direct Injection Turbo Start/Stop Elegan
156961,opel,Opel Corsa,silver,2022-03-01,2022,21790,74,101,Automatic,Petrol,5.3,120 g/km,6571.0,F Edition Klima/PDC/DAB+/LM/LED/MF-Lenkrad eFH.
156962,opel,Opel Corsa,silver,2022-03-01,2022,21790,74,101,Automatic,Petrol,5.3,120 g/km,6571.0,F Edition Klima/PDC/DAB+/LM/LED/MF-Lenkrad eFH.
156963,opel,Opel Corsa,silver,2022-03-01,2022,21790,74,101,Automatic,Petrol,5.3,120 g/km,6571.0,F Edition Klima/PDC/DAB+/LM/LED/MF-Lenkrad eFH.
156971,opel,Opel Corsa,silver,2022-10-01,2022,22190,74,101,Automatic,Petrol,5.3,123 g/km,500.0,Elegance*LED*Shzg*PDCv+h*Cam*16Zoll*
156972,opel,Opel Corsa,silver,2022-08-01,2022,21925,75,102,Manual,Diesel,3.8,107 g/km,2056.0,Edition 1.5 *Navi/Sitzheiz/Parkpilot*
156978,opel,Opel Corsa,silver,2022-06-01,2022,22240,74,101,Automatic,Petrol,5.5,127 g/km,9967.0,"F 1,2 Elegance *Automatik*Kamera*SHZ*Navi*"
156983,opel,Opel Corsa,silver,2022-06-01,2022,17870,74,101,Manual,Petrol,5.4,122 g/km,20950.0,1.2 Direct Injection Turbo Start/Stop Edition
156987,opel,Opel Corsa,silver,2022-11-01,2022,21990,74,101,Automatic,Petrol,5.5,124 g/km,7000.0,F Elegance Automatik Kamera Sitzh.
156994,opel,Opel Corsa,silver,2022-06-01,2022,24990,74,101,Automatic,Petrol,5.3,121 g/km,2650.0,"Elegance Automatik, Matrix-Licht, Keyless"
157000,opel,Opel Corsa,silver,2022-04-01,2022,15990,55,75,Manual,Petrol,5.4,122 g/km,12695.0,F 1.2 Allwetter*Navi*Winterpaket*Parksens
157001,opel,Opel Corsa,silver,2022-06-01,2022,19990,74,101,Manual,Petrol,5.4,122 g/km,853.0,1.2 Turbo Elegance 100PS *CarPlay*LED*
157023,opel,Opel Corsa,white,2022-06-01,2022,20990,74,101,Manual,Petrol,5.2,122 g/km,6154.0,F Ultimate FLA ParkAss. Massage Alcantara
157049,opel,Opel Corsa,white,2022-09-01,2022,15950,55,75,Manual,Petrol,5.2,119 g/km,2700.0,Edition +GEFPLEGTER JAHRESWAGEN MIT WENIG KM+
