index,brand,model,registration_date,year,price_in_euro,power_kw,power_ps,fuel_type,fuel_consumption_l_100km,fuel_consumption_g_km,mileage_in_km,offer_description,years_since_registration,T_model_age,T_power_kw,T_mileage,T_car_age,mileage_per_year,color_black,color_blue,color_grey,color_other,color_red,color_silver,color_white,transmission_type_Automatic,transmission_type_Manual
152353,opel,Opel Astra,2019-06-01,2019,15990,92,125,Petrol,5.9,136 g/km,55400.0,K ST 1.4 Turbo Dynamic *DAB*WPK*KAM*PDC*,6.75,2.5198420997897464,4.5217885770490405,2091.495022303916,2.598076211353316,581.2814680535237,False,False,False,False,False,True,False,False,True
152355,opel,Opel Astra,2019-12-01,2019,16980,90,122,Diesel,4.2,112 g/km,59500.0,K 1.5 AUT.*NAVI*AHK*R-KAM*WINTERPAKET*AGR,6.25,2.5198420997897464,4.499809670330265,2198.679241014101,2.5,628.1940688611718,False,False,False,False,False,True,False,True,False
152357,opel,Opel Astra,2019-08-01,2019,15988,77,105,Petrol,4.3,100 g/km,49526.0,K ST Business 1.0 Turbo EU6d-T Navi+USB,6.583333333333333,2.5198420997897464,4.343805421853684,1933.6740869946545,2.565800719723442,542.2832735152477,False,False,False,False,False,True,False,False,True
152358,opel,Opel Astra,2019-11-01,2019,25490,90,122,Diesel,4.2,112 g/km,30593.0,K ST1.5 D Business Elegance LED Navi Kamera Automa,6.333333333333333,2.5198420997897464,4.499809670330265,1380.1791002512825,2.516611478423583,392.47414982276786,False,False,False,False,False,True,False,True,False
152359,opel,Opel Astra,2019-07-01,2019,15749,110,150,Diesel,4.9,149 g/km,108450.0,SpT 1.6 D Ultimate NAV+LED+KAMERA+PP+18ZO,6.666666666666667,2.5198420997897464,4.700480365792417,3347.0383573993663,2.581988897471611,934.4077977913088,False,False,False,False,False,True,False,False,True
152362,opel,Opel Astra,2019-03-01,2019,14990,100,136,Diesel,5.4,143 g/km,93080.0,K Sports Tourer 1.6 CDTI Dynamic Alu Klima,7.0,2.5198420997897464,4.605170185988092,3007.4572467140283,2.6457513110645907,824.9211177917193,False,False,False,False,False,True,False,False,True
152363,opel,Opel Astra,2019-08-01,2019,11998,81,110,Diesel,3.5,92 g/km,90000.0,1.6CDTI Edition Navi Euro 6 1.Hand,6.583333333333333,2.5198420997897464,4.394449154672439,2937.4450870829287,2.565800719723442,823.782739970604,False,False,False,False,False,True,False,False,True
152364,opel,Opel Astra,2019-08-01,2019,11750,81,110,Diesel,4.4,115 g/km,95600.0,"1.6, 110 PS LED-TFL, PDC hinten, BT, Klima",6.583333333333333,2.5198420997897464,4.394449154672439,3064.224104458614,2.565800719723442,859.3368910128747,False,False,False,False,False,True,False,False,True
152368,opel,Opel Astra,2019-01-01,2019,18990,100,136,Diesel,4.9,130 g/km,59621.0,K ST 1.6 CDTI Innovation LED Navi Kamera,7.166666666666667,2.5198420997897464,4.605170185988092,2201.8081716747915,2.6770630673681683,598.7953242397662,False,False,False,False,False,True,False,True,False
152370,opel,Opel Astra,2019-11-01,2019,14690,77,105,Petrol,4.6,107 g/km,84680.0,"ST 24 Mon.GW Garantie AHK, ab 89€ mtl.",6.333333333333333,2.5198420997897464,4.343805421853684,2814.7938569358603,2.516611478423583,800.4278761547091,False,False,False,False,False,True,False,False,True
152375,opel,Opel Astra,2019-01-01,2019,19770,110,150,Petrol,6.6,161 g/km,48735.0,Sports Tourer Innovation Matrix+Navi+ACC+Kamera+SH,7.166666666666667,2.5198420997897464,4.700480365792417,1912.0034839130003,2.6770630673681683,519.9811504134748,False,False,False,False,False,True,False,True,False
152381,opel,Opel Astra,2019-09-01,2019,12850,66,90,Petrol,4.7,107 g/km,57000.0,1.0 Dynamic *1.Hand*Navi*Carplay*,6.5,2.5198420997897464,4.189654742026425,2133.597034092971,2.5495097567963922,601.0962584361644,False,False,False,False,False,True,False,False,True
152384,opel,Opel Astra,2019-06-01,2019,14990,77,105,Petrol,4.7,107 g/km,53292.0,120 Jahre 1.0T 17'' Sitzheizung PDC,6.75,2.5198420997897464,4.343805421853684,2035.463942684706,2.598076211353316,565.7089575429318,False,False,False,False,False,True,False,False,True
152389,opel,Opel Astra,2019-01-01,2019,11280,100,136,Diesel,4.6,121 g/km,144428.0,ST CDTI 1.6 Edition Temp Navi Klima Isofix,7.166666666666667,2.5198420997897464,4.605170185988092,4090.307684627123,2.6770630673681683,1112.3844246584358,False,False,False,False,False,True,False,False,True
152394,opel,Opel Astra,2019-06-01,2019,11999,81,110,Diesel,4.5,119 g/km,100000.0,K Sports Tourer Business Navi Org 100' Alu,6.75,2.5198420997897464,4.394449154672439,3162.2776601683777,2.598076211353316,878.880122158106,False,False,False,False,False,True,False,False,True
152396,opel,Opel Astra,2019-09-01,2019,16490,100,136,Diesel,5.4,143 g/km,41740.0,K ST 1.6 CDTI Edition *Navigation*PDC*,6.5,2.5198420997897464,4.605170185988092,1715.4841559610481,2.5495097567963922,483.3017158711397,False,False,False,False,False,True,False,False,True
152397,opel,Opel Astra,2019-08-01,2019,17388,110,150,Petrol,5.5,126 g/km,59900.0,K Sports Tourer INNOVATION Automatik*Navi,6.583333333333333,2.5198420997897464,4.700480365792417,2209.015563459091,2.565800719723442,619.5005658169307,False,False,False,False,False,True,False,True,False
152398,opel,Opel Astra,2019-10-01,2019,16880,81,110,Diesel,4.5,119 g/km,63450.0,K 1.6 CDTI Sports Tourer INNOVATION,6.416666666666667,2.5198420997897464,4.394449154672439,2299.863911376094,2.533114025595111,650.9452835982868,False,False,False,False,False,True,False,False,True
152399,opel,Opel Astra,2019-11-01,2019,16990,96,131,Petrol,4.5,102 g/km,49579.0,ST 1.2  ''120 Jahre'' inkl. Inspektionspaket BigDe,6.333333333333333,2.5198420997897464,4.564348191467836,1935.1223727081242,2.516611478423583,550.2804004881414,False,False,False,False,False,True,False,False,True
152400,opel,Opel Astra,2019-02-01,2019,11849,81,110,Diesel,3.6,128 g/km,96839.0,"1,6 D  Sports Tourer Business°Navi°PDC°",7.083333333333333,2.5198420997897464,4.394449154672439,3091.969542632052,2.661453237111885,844.4651187381992,False,False,False,False,False,True,False,False,True
152412,opel,Opel Astra,2019-09-01,2019,16620,92,125,Petrol,6.8,153 g/km,51100.0,1.4 Turbo Sports Tourer Dynamic,6.5,2.5198420997897464,4.5217885770490405,1976.4900396460882,2.5495097567963922,556.8346546622731,False,False,False,False,False,True,False,False,True
152414,opel,Opel Astra,2019-12-01,2019,14990,77,105,Diesel,3.4,90 g/km,39582.0,Bus. Edition 1.5D Navi AGR-Sitz PDC,6.25,2.5198420997897464,4.343805421853684,1652.9069818516843,2.5,472.2591376719098,False,False,False,False,False,True,False,False,True
152415,opel,Opel Astra,2019-03-01,2019,14892,110,150,Petrol,6.0,146 g/km,120150.0,1.4 Turbo Sports Tourer Dynamic,7.0,2.5198420997897464,4.700480365792417,3595.8920253335673,2.6457513110645907,986.3240025232374,False,False,False,False,False,True,False,False,True
152417,opel,Opel Astra,2019-02-01,2019,16290,100,136,Diesel,4.9,130 g/km,78000.0,K Lim. 5-trg. Dynamic *LE/SHZ*NAVI*CarPlay,7.083333333333333,2.5198420997897464,4.605170185988092,2657.456852526816,2.661453237111885,725.792924402604,False,False,False,False,False,True,False,True,False
152420,opel,Opel Astra,2019-11-01,2019,17790,96,131,Petrol,4.3,99 g/km,24200.0,K Lim. 5-trg. 120 Jahre  S/S 130PS,6.333333333333333,2.5198420997897464,4.564348191467836,1171.3070470604048,2.516611478423583,333.0783210619204,False,False,False,False,False,True,False,False,True
152425,opel,Opel Astra,2019-10-01,2019,11500,81,110,Diesel,4.5,119 g/km,107800.0,K ST 1.6CDTI EDITION NAVI/SHZ/LHZ/ECC/BC,6.416666666666667,2.5198420997897464,4.394449154672439,3332.9832614233387,2.533114025595111,943.3557018760349,False,False,False,False,False,True,False,False,True
152427,opel,Opel Astra,2019-10-01,2019,11999,81,110,Diesel,4.5,119 g/km,98000.0,K Sports Tourer Business Start/Stop*NAVI*,6.416666666666667,2.5198420997897464,4.394449154672439,3117.8717927806556,2.533114025595111,882.4713185574268,False,False,False,False,False,True,False,False,True
152428,opel,Opel Astra,2019-05-01,2019,15990,77,105,Petrol,6.2,141 g/km,31165.0,K 1.0 Turbo Edition **Tüv Neu**,6.833333333333333,2.5198420997897464,4.343805421853684,1398.1925761260557,2.614064523559687,386.8753772965017,False,False,False,False,False,True,False,False,True
152429,opel,Opel Astra,2019-12-01,2019,15690,77,105,Diesel,3.4,90 g/km,39582.0,Bus. Edition 1.5D Navi AGR-Sitz PDC,6.25,2.5198420997897464,4.343805421853684,1652.9069818516843,2.5,472.2591376719098,False,False,False,False,False,True,False,False,True
152431,opel,Opel Astra,2019-08-01,2019,14800,92,125,Petrol,5.8,133 g/km,43870.0,1.4 Turbo Edition,6.583333333333333,2.5198420997897464,4.5217885770490405,1776.3042057617529,2.565800719723442,498.1501618799158,False,False,False,False,False,True,False,False,True
152432,opel,Opel Astra,2019-06-01,2019,16980,100,136,Diesel,5.4,143 g/km,80555.0,ST Innovation 1.6 D +NAVI+RFK+PDC+AGR+,6.75,2.5198420997897464,4.605170185988092,2718.0957493152114,2.598076211353316,755.4302882019488,False,False,False,False,False,True,False,False,True
152435,opel,Opel Astra,2019-01-01,2019,16980,100,136,Diesel,6.0,156 g/km,52116.0,1.6 D Start/Stop Automatik Sports Tourer 120 Jahre,7.166666666666667,2.5198420997897464,4.605170185988092,2003.917107098551,2.6770630673681683,544.9776276295528,False,False,False,False,False,True,False,True,False
152438,opel,Opel Astra,2019-03-01,2019,15478,100,136,Diesel,4.4,117 g/km,71750.0,1.6 CDTI Innovation LED Rückfahrk.,7.0,2.5198420997897464,4.605170185988092,2506.544006585085,2.6457513110645907,687.5246808464159,False,False,False,False,False,True,False,False,True
152442,opel,Opel Astra,2019-04-01,2019,15390,92,125,Petrol,5.8,141 g/km,36500.0,1.4 Turbo 120 Jahre KLIMA+SITZHZG+GRA+TEL VORB+AL,6.916666666666667,2.5198420997897464,4.5217885770490405,1561.726591613387,2.6299556396765835,430.23296883940196,False,False,False,False,False,True,False,False,True
152444,opel,Opel Astra,2019-03-01,2019,16990,110,150,Petrol,7.6,172 g/km,59702.0,"Kombi 1.4 TOP-Ausstattung Klima, Nav, LM,",7.0,2.5198420997897464,4.700480365792417,2203.901680622725,2.6457513110645907,604.5123467237174,False,False,False,False,False,True,False,True,False
152449,opel,Opel Astra,2019-04-01,2019,11580,100,136,Diesel,4.8,126 g/km,167400.0,1.6 CDTI ST Business Navi PDC LED Matrix,6.916666666666667,2.5198420997897464,4.605170185988092,4535.538079633951,2.6299556396765835,1249.4747952451705,False,False,False,False,False,True,False,True,False
152452,opel,Opel Astra,2019-10-01,2019,11480,100,136,Diesel,4.8,126 g/km,148700.0,1.6 CDTI Sports Tourer Business Navi PDC,6.416666666666667,2.5198420997897464,4.605170185988092,4174.627003078181,2.533114025595111,1181.57154647026,False,False,False,False,False,True,False,True,False
152453,opel,Opel Astra,2019-04-01,2019,16980,77,105,Petrol,5.7,130 g/km,37338.0,K Sports Tourer INNOVATION *Navi/RFK/Keyless/SHZG/,6.916666666666667,2.5198420997897464,4.343805421853684,1586.7398757287194,2.6299556396765835,437.1237649257037,False,False,False,False,False,True,False,False,True
152458,opel,Opel Astra,2019-06-01,2019,15490,77,105,Petrol,4.7,107 g/km,53292.0,120 Jahre 1.0T 17'' Sitzheizung PDC,6.75,2.5198420997897464,4.343805421853684,2035.463942684706,2.598076211353316,565.7089575429318,False,False,False,False,False,True,False,False,True
152460,opel,Opel Astra,2019-07-01,2019,11500,77,105,Petrol,4.6,107 g/km,100000.0,ASTRA K ST BUSINESS NAVI PDC ALU SITZ+LENKRADHZG,6.666666666666667,2.5198420997897464,4.343805421853684,3162.2776601683777,2.581988897471611,882.8273204309786,False,False,False,False,False,True,False,False,True
152461,opel,Opel Astra,2019-10-01,2019,16500,100,136,Diesel,4.8,126 g/km,78000.0,Business Autom Navi PDC Verkehrszei Shz Lenkradhz,6.416666666666667,2.5198420997897464,4.605170185988092,2657.456852526816,2.533114025595111,752.1571150195751,False,False,False,False,False,True,False,True,False
152463,opel,Opel Astra,2019-02-01,2019,14390,81,110,Diesel,4.5,119 g/km,55000.0,K Sports Tourer**Anhängerkupplung**,7.083333333333333,2.5198420997897464,4.394449154672439,2080.9128049230776,2.661453237111885,568.3297505567705,False,False,False,False,False,True,False,False,True
152469,opel,Opel Astra,2019-08-01,2019,12900,77,105,Petrol,4.6,107 g/km,99500.0,K Sports Tourer Business Start/Stop,6.583333333333333,2.5198420997897464,4.343805421853684,3151.201369341597,2.565800719723442,883.7289621686989,False,False,False,False,False,True,False,False,True
152472,opel,Opel Astra,2019-08-01,2019,14450,81,110,Diesel,4.4,115 g/km,55492.0,K 1.6 CDTI Edition+PDC+Navi+Tempomat+Klima,6.583333333333333,2.5198420997897464,4.394449154672439,2093.9256856983397,2.565800719723442,587.2245395308411,False,False,False,False,False,True,False,False,True
152479,opel,Opel Astra,2019-03-01,2019,19950,100,136,Diesel,4.8,126 g/km,32800.0,ST 1.6 D Automatik*KAMERA*NAVI*SHZ*,7.0,2.5198420997897464,4.605170185988092,1449.1444924129084,2.6457513110645907,397.4885747184291,False,False,False,False,False,True,False,True,False
152487,opel,Opel Astra,2019-08-01,2019,11480,81,110,Diesel,4.5,119 g/km,98400.0,1.6 CDTI ST Selection Apple CarPlay,6.583333333333333,2.5198420997897464,4.394449154672439,3126.774553523707,2.565800719723442,876.8786590424534,False,False,False,False,False,True,False,False,True
152497,opel,Opel Astra,2019-06-01,2019,16990,92,125,Petrol,5.8,133 g/km,26079.0,K 1.4 Turbo Dynamic DynLi LM KlimaA,6.75,2.5198420997897464,4.5217885770490405,1234.251472564866,2.598076211353316,343.0309421102108,False,False,False,False,False,True,False,False,True
152498,opel,Opel Astra,2019-10-01,2019,16790,77,105,Petrol,4.6,107 g/km,28993.0,K ST 1.0 Turbo Edition/Navi/PDC/Klima,6.416666666666667,2.5198420997897464,4.343805421853684,1329.2455310433124,2.533114025595111,376.2249170034689,False,False,False,False,False,True,False,False,True
152503,opel,Opel Astra,2019-02-01,2019,17740,110,150,Petrol,5.5,127 g/km,73645.0,Sports Tourer Ultimate 1.4 Turbo Leder+elektr.Heck,7.083333333333333,2.5198420997897464,4.700480365792417,2552.7029869745475,2.661453237111885,697.1830094949108,False,False,False,False,False,True,False,False,True
152505,opel,Opel Astra,2019-06-01,2019,16950,77,105,Petrol,6.3,143 g/km,47925.0,1.0 Turbo Start/Stop Sports Tourer Business,6.75,2.5198420997897464,4.343805421853684,1889.7027065128545,2.598076211353316,525.1980768362034,False,False,False,False,False,True,False,False,True
152537,opel,Opel Astra,2019-12-01,2019,16990,107,145,Petrol,6.1,139 g/km,63444.0,K Sports Tourer 1.4 Turbo 120 Jahre LM LED,6.25,2.5198420997897464,4.672828834461906,2299.711672361964,2.5,657.0604778177039,False,False,False,False,False,False,True,True,False
152538,opel,Opel Astra,2019-09-01,2019,10950,100,136,Diesel,4.8,126 g/km,170000.0,ST 1.6 CDTI Business Automatik EU6d-T Navi LED,6.5,2.5198420997897464,4.605170185988092,4584.735070454088,2.5495097567963922,1291.6530407264008,False,False,False,False,False,False,True,True,False
152557,opel,Opel Astra,2019-01-01,2019,16946,92,125,Petrol,6.1,141 g/km,35322.0,K ST 1.4 Dynamic Matrix Sitz-/Lenkh Kamera,7.166666666666667,2.5198420997897464,4.5217885770490405,1526.2711682491104,2.6770630673681683,415.0788660096407,False,False,False,False,False,False,True,False,True
152562,opel,Opel Astra,2019-10-01,2019,17788,110,150,Petrol,5.4,124 g/km,58265.0,K Business 1.4 Turbo EU6d-T Navi+Automatik,6.416666666666667,2.5198420997897464,4.700480365792417,2166.6333589500123,2.533114025595111,613.2361829406478,False,False,False,False,False,False,True,True,False
152565,opel,Opel Astra,2019-04-01,2019,14980,92,125,Petrol,5.8,133 g/km,58000.0,"K 1.4 Turbo 120 Jahre Klimaautomatik, USB",6.916666666666667,2.5198420997897464,4.5217885770490405,2159.7306690951036,2.6299556396765835,594.9743973420921,False,False,False,False,False,False,True,False,True
152571,opel,Opel Astra,2019-06-01,2019,11990,66,90,Petrol,6.2,141 g/km,59438.0,K 1.0 Turbo Selection Incl.Big Deal Paket,6.75,2.5198420997897464,4.189654742026425,2197.0752477266387,2.598076211353316,610.6249892078496,False,False,False,False,False,False,True,False,True
152577,opel,Opel Astra,2019-02-01,2019,13880,100,136,Diesel,4.8,126 g/km,89137.0,1.6 CDTI K ST Innovation Aut+LED+Kamera,7.083333333333333,2.5198420997897464,4.605170185988092,2917.6998250928964,2.661453237111885,796.8693401624178,False,False,False,False,False,False,True,True,False
152578,opel,Opel Astra,2019-02-01,2019,16380,100,136,Diesel,5.4,143 g/km,34400.0,K ST1.6 Business *Navi*Klimaauto*Sitzheiz*,7.083333333333333,2.5198420997897464,4.605170185988092,1498.2728500070882,2.661453237111885,409.2016893240209,False,False,False,False,False,False,True,False,True
152584,opel,Opel Astra,2019-04-01,2019,12990,100,136,Diesel,5.4,141 g/km,86046.0,K 1.6 CDTI Innovation Navi,6.916666666666667,2.5198420997897464,4.605170185988092,2846.5019150659255,2.6299556396765835,784.1698901090535,False,False,False,False,False,False,True,False,True
152589,opel,Opel Astra,2019-02-01,2019,22990,147,200,Petrol,6.3,144 g/km,15880.0,K 1.6 Turbo Ultimate ACC Navi 4xSHZ Leder,7.083333333333333,2.5198420997897464,4.990432586778736,872.1583612519876,2.661453237111885,238.20005467007869,False,False,False,False,False,False,True,False,True
152596,opel,Opel Astra,2019-04-01,2019,15980,110,150,Petrol,5.7,130 g/km,33000.0,K 5-trg. 1.4 Turbo Edition Navi Automatik,6.916666666666667,2.5198420997897464,4.700480365792417,1455.3242227892677,2.6299556396765835,400.9206632946435,False,False,False,False,False,False,True,True,False
152597,opel,Opel Astra,2019-09-01,2019,16960,92,125,Petrol,6.7,153 g/km,17000.0,1.4 Turbo Start/Stop 120 Jahre,6.5,2.5198420997897464,4.5217885770490405,914.7749110193233,2.5495097567963922,257.7186636176351,False,False,False,False,False,False,True,False,True
152599,opel,Opel Astra,2019-11-01,2019,16990,107,145,Petrol,5.5,126 g/km,25000.0,K 1.2 Turbo Elegance DynLi LM KlimaA,6.333333333333333,2.5198420997897464,4.672828834461906,1198.2791593557372,2.516611478423583,340.7482363940012,False,False,False,False,False,False,True,False,True
152605,opel,Opel Astra,2019-04-01,2019,15080,92,125,Petrol,6.8,154 g/km,45300.0,1.4 Turbo 120 Jahre 5tg,6.916666666666667,2.5198420997897464,4.5217885770490405,1816.6394514609585,2.6299556396765835,500.45775535229814,False,False,False,False,False,False,True,False,True
152615,opel,Opel Astra,2019-10-01,2019,16900,110,150,Petrol,5.9,134 g/km,32311.0,"K 1,4 Turbo 120 JAHRE Navi, Sitzheizung",6.416666666666667,2.5198420997897464,4.700480365792417,1433.9872156563304,2.533114025595111,405.87063006402474,False,False,False,False,False,False,True,True,False
152621,opel,Opel Astra,2019-11-01,2019,16690,96,131,Petrol,5.5,125 g/km,39600.0,1.2 Turbo 120 Jahre AHK SHZ LHZ PDC 8-fach ber,6.333333333333333,2.5198420997897464,4.564348191467836,1653.4331100818927,2.516611478423583,470.177931291713,False,False,False,False,False,False,True,False,True
152628,opel,Opel Astra,2019-12-01,2019,18999,90,122,Diesel,4.2,112 g/km,46500.0,K Sports Tourer **Matrix Voll-LED**,6.25,2.5198420997897464,4.499809670330265,1850.1931427378106,2.5,528.626612210803,False,False,False,False,False,False,True,True,False
152629,opel,Opel Astra,2019-12-01,2019,19450,96,131,Petrol,4.3,99 g/km,14000.0,GS Line Black Roof Edition,6.25,2.5198420997897464,4.564348191467836,798.5270363606437,2.5,228.15058181732678,False,False,False,False,False,False,True,False,True
152636,opel,Opel Astra,2019-04-01,2019,16500,100,136,Diesel,4.4,116 g/km,53000.0,K Lim. 5-trg. Ultimate Start/Stop 1.Hand,6.916666666666667,2.5198420997897464,4.605170185988092,2027.6505449992194,2.6299556396765835,558.5882435686945,False,False,False,False,False,False,True,False,True
152640,opel,Opel Astra,2019-12-01,2019,14190,77,105,Diesel,3.4,90 g/km,61900.0,1.5 CDTIi Elegance+Tüv neu+1 hand+Garantie,6.25,2.5198420997897464,4.343805421853684,2260.3904008140435,2.5,645.8258288040124,False,False,False,False,False,False,True,False,True
152647,opel,Opel Astra,2019-04-01,2019,11750,81,110,Diesel,4.4,133 g/km,132545.0,"1.6 D Start/Stop ""Active""",6.916666666666667,2.5198420997897464,4.394449154672439,3851.7167715273254,2.6299556396765835,1061.0919674683682,False,False,False,False,False,False,True,False,True
152653,opel,Opel Astra,2019-10-01,2019,17990,110,150,Petrol,5.5,126 g/km,21800.0,K Sports Tourer Edition Start/Stop 150ps,6.416666666666667,2.5198420997897464,4.700480365792417,1088.7283841473813,2.533114025595111,308.1498010707419,False,False,False,False,False,False,True,True,False
152654,opel,Opel Astra,2019-11-01,2019,15190,90,122,Diesel,4.7,123 g/km,69669.0,K Sports Tourer 1.5 D Edition 5 Jahre Garantie,6.333333333333333,2.5198420997897464,4.499809670330265,2455.4308263456223,2.516611478423583,698.237732945789,False,False,False,False,False,False,True,False,True
152661,opel,Opel Astra,2019-09-01,2019,16760,92,125,Petrol,6.7,153 g/km,17000.0,1.4 Turbo Start/Stop 120 Jahre,6.5,2.5198420997897464,4.5217885770490405,914.7749110193233,2.5495097567963922,257.7186636176351,False,False,False,False,False,False,True,False,True
152666,opel,Opel Astra,2019-06-01,2019,14950,92,125,Petrol,5.4,125 g/km,29500.0,K 1.4 Turbo 120 Jahre (EURO 6d-TEMP),6.75,2.5198420997897464,4.5217885770490405,1345.4743139270784,2.598076211353316,373.94269462152823,False,False,False,False,False,False,True,False,True
152667,opel,Opel Astra,2019-10-01,2019,13990,100,136,Diesel,4.4,116 g/km,48085.0,Astra 1.6 D Start/Stop 120 Jahre NAVI PDC hi.,6.416666666666667,2.5198420997897464,4.605170185988092,1894.1167047853883,2.533114025595111,536.1040405330102,False,False,False,False,False,False,True,False,True
152674,opel,Opel Astra,2019-10-01,2019,17990,100,136,Diesel,4.4,116 g/km,39900.0,INNOVATION Voll-LED Navi Kamera Standheizung,6.416666666666667,2.5198420997897464,4.605170185988092,1662.191384666263,2.533114025595111,470.4607246255764,False,False,False,False,False,False,True,False,True
152682,opel,Opel Astra,2019-05-01,2019,15900,100,136,Diesel,4.4,116 g/km,64500.0,"K ""OPC-Line"" Premium Innovation",6.833333333333333,2.5198420997897464,4.605170185988092,2326.439699446277,2.614064523559687,643.7183631560736,False,False,False,False,False,False,True,False,True
152684,opel,Opel Astra,2019-10-01,2019,15500,77,105,Petrol,4.7,99 g/km,24046.0,Astra 1.0 Turbo Start/Stop 120 Jahre,6.416666666666667,2.5198420997897464,4.343805421853684,1166.0844123185357,2.533114025595111,330.0443755483161,False,False,False,False,False,False,True,False,True
152688,opel,Opel Astra,2019-10-01,2019,13700,81,110,Diesel,4.5,119 g/km,94700.0,K Sports Tourer 1.6CDTI +Parkpilot+Kamera+,6.416666666666667,2.5198420997897464,4.394449154672439,3044.002363485318,2.533114025595111,861.5635785976627,False,False,False,False,False,False,True,False,True
152707,opel,Opel Astra,2019-10-01,2019,16550,96,131,Petrol,5.5,125 g/km,29900.0,1.2 Turbo Start/Stop Elegance,6.416666666666667,2.5198420997897464,4.564348191467836,1358.2190949124486,2.533114025595111,384.4254912445609,False,False,False,False,False,False,True,False,True
152713,opel,Opel Astra,2019-09-01,2019,16250,110,150,Petrol,5.5,126 g/km,67500.0,"K Sports Tourer Edition 1,4 -Automatik!!!",6.5,2.5198420997897464,4.700480365792417,2401.6661720120574,2.5495097567963922,676.6191211091865,False,False,False,False,False,False,True,True,False
152714,opel,Opel Astra,2019-07-01,2019,13980,100,136,Diesel,6.0,156 g/km,89474.0,K Sports Tourer Dynamic *RÜCKFAHRKAMERA*,6.666666666666667,2.5198420997897464,4.605170185988092,2925.4171108108567,2.581988897471611,816.7018923134565,False,False,False,False,False,False,True,True,False
152717,opel,Opel Astra,2019-05-01,2019,13900,100,136,Diesel,4.4,116 g/km,108500.0,K Lim. 5-trg. INNOVATION Start/Stop,6.833333333333333,2.5198420997897464,4.605170185988092,3348.11847028752,2.614064523559687,926.4135846113167,False,False,False,False,False,False,True,False,True
152718,opel,Opel Astra,2019-11-01,2019,15800,96,131,Petrol,4.3,- (g/km),31500.0,1.2 Turbo Start/Stop Edition,6.333333333333333,2.5198420997897464,4.564348191467836,1408.6963445738254,2.516611478423583,400.5834460863763,False,False,False,False,False,False,True,False,True
152725,opel,Opel Astra,2019-01-01,2019,13900,110,150,Petrol,5.9,136 g/km,113000.0,K 1.4T 150PS ST Dynamic Facelift 1.HAND,7.166666666666667,2.5198420997897464,4.700480365792417,3444.72780386664,2.6770630673681683,936.8149908650273,False,False,False,False,False,False,True,False,True
152727,opel,Opel Astra,2019-11-01,2019,16900,90,122,Diesel,3.5,92 g/km,39000.0,K 1.5 D Sports Tourer 120 Jahre LED Licht,6.333333333333333,2.5198420997897464,4.499809670330265,1635.8565788467772,2.516611478423583,465.17978710007924,False,False,False,False,False,False,True,False,True
152736,opel,Opel Astra,2019-11-01,2019,13280,77,105,Petrol,4.7,107 g/km,73400.0,1.0 Edition ACA SPUR  CarPlay 1.Hd. 73tkm,6.333333333333333,2.5198420997897464,4.343805421853684,2546.7554366845643,2.516611478423583,724.2072240025267,False,False,False,False,False,False,True,False,True
152739,opel,Opel Astra,2019-07-01,2019,14899,100,136,Diesel,4.8,126 g/km,66672.0,K 1.6 CDTI Business AHK Navi,6.666666666666667,2.5198420997897464,4.605170185988092,2381.0057169704887,2.581988897471611,664.7161074818376,False,False,False,False,False,False,True,True,False
152741,opel,Opel Astra,2019-12-01,2019,17990,96,131,Petrol,5.5,125 g/km,25090.0,K 1.2 Turbo 120 Jahre LM LED KlimaA,6.25,2.5198420997897464,4.564348191467836,1201.2971947575452,2.5,343.2277699307272,False,False,False,False,False,False,True,False,True
152747,opel,Opel Astra,2019-04-01,2019,14880,92,125,Petrol,6.8,154 g/km,45300.0,1.4 Turbo 120 Jahre 5tg,6.916666666666667,2.5198420997897464,4.5217885770490405,1816.6394514609585,2.6299556396765835,500.45775535229814,False,False,False,False,False,False,True,False,True
152753,opel,Opel Astra,2019-05-01,2019,15900,110,150,Petrol,5.8,133 g/km,63921.0,Dynamic,6.833333333333333,2.5198420997897464,4.700480365792417,2311.8012403995494,2.614064523559687,639.6679487400329,False,False,False,False,False,False,True,False,True
152756,opel,Opel Astra,2019-11-01,2019,22620,92,125,Petrol,5.4,125 g/km,5000.0,B Grand Sport AT Navi Kamera Leder usw.,6.333333333333333,2.5198420997897464,4.5217885770490405,388.39980485786674,2.516611478423583,110.4471754246726,False,False,False,False,False,False,True,False,True
152760,opel,Opel Astra,2019-06-01,2019,11999,100,136,Diesel,4.5,118 g/km,130000.0,1.4 Start/Stop Active,6.75,2.5198420997897464,4.605170185988092,3799.7965720346365,2.598076211353316,1056.0633930000747,False,False,False,False,False,False,True,False,True
152768,opel,Opel Astra,2019-02-01,2019,17450,110,150,Petrol,5.4,125 g/km,61860.0,K 150 PS Dynamic Matrix Licht  OPC Line ..,7.083333333333333,2.5198420997897464,4.700480365792417,2259.367831060166,2.661453237111885,617.0686022040611,False,False,False,False,False,False,True,False,True
152771,opel,Opel Astra,2019-12-01,2019,18900,107,145,Petrol,5.3,121 g/km,71201.0,Elegance 1.2 +elek. Heckklappe +AFL Matrix,6.25,2.5198420997897464,4.672828834461906,2493.1032523461063,2.5,712.3152149560303,False,False,False,False,False,False,True,False,True
