index,brand,model,color,registration_date,year,price_in_euro,power_kw,power_ps,transmission_type,fuel_type,fuel_consumption_l_100km,fuel_consumption_g_km,mileage_in_km,offer_description
147260,opel,Opel Astra,grey,2017-01-01,2017,11900,100,136,Manual,Diesel,3.8,101 g/km,117000.0,1.6 D (CDTI) Start/Stop Sports Tourer Innovation
147281,opel,Opel Astra,grey,2017-03-01,2017,12699,77,105,Manual,Petrol,4.3,102 g/km,68617.0,K Selection S&S*Serviceg*PDC*LM*Applecarp.
147285,opel,Opel Astra,grey,2017-03-01,2017,15999,110,150,Manual,Petrol,5.4,- (g/km),55000.0,Astra 1.4 Turbo Active
147289,opel,Opel Astra,grey,2017-09-01,2017,11200,92,125,Manual,Petrol,4.9,114 g/km,106000.0,1.4 Turbo Start/Stop Sports Tourer Edition
147290,opel,Opel Astra,grey,2017-05-01,2017,14990,118,160,Manual,Diesel,4.0,106 g/km,89489.0,K 1.6  CDTI Sports Tourer AAC NAVI PDC
147291,opel,Opel Astra,grey,2017-03-01,2017,11999,77,105,Manual,Petrol,4.5,104 g/km,89150.0,K Lim. 5-trg. Edition Start/Stop
147292,opel,Opel Astra,grey,2017-06-01,2017,19990,110,150,Automatic,Petrol,5.1,0 g/km,13133.0,K 1.4 Turbo Innovation LED Navi Sitzheizung
147296,opel,Opel Astra,grey,2017-11-01,2017,12906,92,125,Manual,Petrol,5.4,124 g/km,108256.0,1.4 Turbo ON *Kamer*Navi*
147305,opel,Opel Astra,grey,2017-11-01,2017,12970,81,110,Manual,Diesel,3.7,97 g/km,94435.0,ST 1.6CDTI Business Navi~LaneAss~Temp~Shzg
147313,opel,Opel Astra,grey,2017-12-01,2017,14900,92,125,Manual,Petrol,5.8,133 g/km,57000.0,1.4 Turbo Dynamic LED Komfort-Paket
147317,opel,Opel Astra,grey,2017-05-01,2017,10700,81,110,Manual,Diesel,3.5,92 g/km,122750.0,1.6 D (CDTI) Start/Stop Sports Tourer Business
147318,opel,Opel Astra,grey,2017-08-01,2017,10550,81,110,Manual,Diesel,3.7,97 g/km,129383.0,ST 1.6CDTI Business Navi~LaneAss~Temp~Shzg
147319,opel,Opel Astra,grey,2017-03-01,2017,14990,110,150,Automatic,Petrol,5.6,128 g/km,97000.0,INNOVATION Start/Stop. Klima. Navi. SHZ. PDC.
147321,opel,Opel Astra,grey,2017-08-01,2017,10450,81,110,Manual,Diesel,3.7,97 g/km,132053.0,ST 1.6CDTI Business Navi~LaneAss~Temp~Shzg
147327,opel,Opel Astra,grey,2017-06-01,2017,14990,110,150,Manual,Petrol,5.5,127 g/km,80000.0,ST 1.4 Turbo Enjoy Inkl. Inspektionspaket Big Deal
147330,opel,Opel Astra,grey,2017-08-01,2017,7990,81,110,Manual,Diesel,3.6,95 g/km,160000.0,ST 1.6 CDTI Business S/S TÜV 06/2025
147362,opel,Opel Astra,grey,2017-02-01,2017,7650,81,110,Manual,Diesel,3.5,99 g/km,287100.0,Sports Tourer 1.6 CDTI*DYNAMIC*TÜV 05/2024
147376,opel,Opel Astra,grey,2017-01-01,2017,11000,110,150,Manual,Petrol,5.4,128 g/km,88000.0,"K Lim 1.4 NAVI/RKAM""KLIMA""PDC""AgrSz""2-HAND"
147377,opel,Opel Astra,grey,2017-10-01,2017,15750,100,136,Manual,Petrol,5.4,- (g/km),123800.0,opel sport
147382,opel,Opel Astra,grey,2017-06-01,2017,12490,110,150,Manual,Petrol,5.4,128 g/km,63970.0,1.4 SIDI Turbo Innovation*NAVI*TEMPO*ALU
147392,opel,Opel Astra,grey,2017-04-01,2017,7950,110,150,Manual,Petrol,5.5,130 g/km,117500.0,Edition | NAVI | LED | TOUCH | AHK | PDC
147395,opel,Opel Astra,grey,2017-04-01,2017,13540,92,125,Manual,Petrol,5.1,117 g/km,68765.0,1.4 SIDI Turbo Innovation*LED*PDC*SHZ*
147396,opel,Opel Astra,grey,2017-08-01,2017,17480,147,200,Automatic,Petrol,6.1,142 g/km,86971.0,K 200PS AT.*INNO*LED*NAVI*CAM*LE SHZ*AGR*
147397,opel,Opel Astra,grey,2017-04-01,2017,10100,81,110,Manual,Diesel,3.6,96 g/km,152710.0,1.6 CDTI Sports Tourer Active
147403,opel,Opel Astra,grey,2017-11-01,2017,17490,81,110,Manual,Diesel,3.5,92 g/km,10000.0,Sports Tourer *NAVI*bis zu10Jahre Garantie
147411,opel,Opel Astra,grey,2017-03-01,2017,17990,92,125,Manual,Petrol,4.9,116 g/km,41188.0,K ST 1.4 Turbo Innovation Leder Matrix
147413,opel,Opel Astra,grey,2017-09-01,2017,16895,110,150,Automatic,Petrol,5.6,128 g/km,72120.0,Dynamic ST/SHZ/PDC/AHZV/AT/AGR Sitz/
147419,opel,Opel Astra,grey,2017-04-01,2017,13130,92,125,Manual,Petrol,5.5,130 g/km,95629.0,1.4 SIDI Turbo Edition*NAVI*AHK*TEMPO*
147426,opel,Opel Astra,grey,2017-06-01,2017,15280,92,125,Manual,Petrol,5.1,117 g/km,59840.0,K Sports Tourer Active *S/S*ACC*SHZ*LHZ*PDC H.*...
147434,opel,Opel Astra,grey,2017-07-01,2017,6800,81,110,Manual,Diesel,3.5,92 g/km,304825.0,1.6 CDTI Start/Stop Sports Tourer Active
147452,opel,Opel Astra,grey,2017-07-01,2017,11999,70,95,Manual,Diesel,3.6,95 g/km,115500.0,Sports Tourer 1.6 CDTi | Navi | PDC | AHK abnehmb.
147466,opel,Opel Astra,grey,2017-07-01,2017,10980,81,110,Manual,Diesel,3.7,97 g/km,112799.0,ST 1.6CDTI Business Navi~LaneAss~Temp~Shzg
147469,opel,Opel Astra,grey,2017-03-01,2017,13580,92,125,Manual,Petrol,5.5,130 g/km,97109.0,1.4 SIDI Turbo Active*LED*PDC*CAM*ALU*
147471,opel,Opel Astra,grey,2017-01-01,2017,7800,100,136,Manual,Diesel,3.8,- (g/km),295000.0,Astra 1.6 CDTI Start/Stop Sports Tourer Active
147493,opel,Opel Astra,grey,2017-04-01,2017,17490,110,150,Automatic,Petrol,5.4,124 g/km,44000.0,K SPORTS TOURER LED SHZ NAVI KAMERA AHK
147496,opel,Opel Astra,grey,2017-03-01,2017,15680,92,125,Manual,Petrol,5.5,130 g/km,65646.0,1.4 SIDI Turbo Innovation*TEMPO*NAVI*PDC*
147502,opel,Opel Astra,grey,2017-12-01,2017,8980,110,150,Automatic,Petrol,5.6,128 g/km,236500.0,1.4 Turbo Sports Tourer ON PDC Kamera
147505,opel,Opel Astra,grey,2017-03-01,2017,11490,81,110,Manual,Diesel,3.5,92 g/km,104200.0,K Sports Tourer/KAMERA/PDC/NAVI/ALLWETTER
147514,opel,Opel Astra,green,2017-08-01,2017,17480,147,200,Manual,Petrol,6.0,139 g/km,37578.0,K ST INNOVATION KAMERA NAVI I-LUX AGR
147516,opel,Opel Astra,green,2017-02-01,2017,14500,100,136,Manual,Diesel,3.8,101 g/km,35000.0,Business Start/Stop K Sports Tourer
147517,opel,Opel Astra,green,2017-07-01,2017,18499,147,200,Automatic,Petrol,6.0,138 g/km,44744.0,K Sports Tourer 1.6 TURBO INNOVATION Navi
147519,opel,Opel Astra,green,2017-03-01,2017,15950,110,150,Manual,Petrol,5.4,128 g/km,65000.0,K  1.4 Turbo  INNOVATION /  Lederpaket
147520,opel,Opel Astra,green,2017-10-01,2017,16950,92,125,Manual,Petrol,5.8,133 g/km,13000.0,1.4 Turbo ON SITZHZG/RÜCKFAHRKAMERA
147521,opel,Opel Astra,green,2017-12-01,2017,11400,92,125,Manual,Petrol,5.4,124 g/km,91000.0,1.4 Turbo ON
147529,opel,Opel Astra,green,2017-04-01,2017,8900,92,125,Manual,Petrol,5.4,128 g/km,174500.0,K Lim. 5-trg. Active
147552,opel,Opel Astra,red,2017-07-01,2017,14400,92,125,Manual,Petrol,5.4,128 g/km,73500.0,K Lim. 5-trg. INNOVATION
147567,opel,Opel Astra,red,2017-01-01,2017,13190,70,95,Manual,Diesel,3.7,97 g/km,108894.0,K 1.6 CDTI Edition GRA KLIMA PDC SHZ
147569,opel,Opel Astra,red,2017-05-01,2017,13990,77,105,Manual,Petrol,4.5,104 g/km,183000.0,ASTRA 1.0 EDITION KLIMA APPLE-CARPLAY PARKHILFE
147571,opel,Opel Astra,red,2017-12-01,2017,8990,92,125,Manual,Petrol,4.9,116 g/km,25000.0,Sports Tourer 1.4 INNOVATION PDC NAVI
147573,opel,Opel Astra,red,2017-03-01,2017,8290,206,280,Manual,Petrol,7.8,185 g/km,83200.0,"J GTC OPC, Navi, SHZ"
147581,opel,Opel Astra,red,2017-06-01,2017,11299,74,101,Manual,Petrol,5.4,124 g/km,54000.0,1.4 Selection/2.Ha/Wenigkm/Eu6/Alus/ZV/Gepfl/
147583,opel,Opel Astra,red,2017-02-01,2017,14770,92,125,Manual,Petrol,5.4,128 g/km,59320.0,K 1.4 Turbo Active *RFK*PDC*AHK
147597,opel,Opel Astra,red,2017-08-01,2017,13777,118,160,Manual,Diesel,4.1,109 g/km,107787.0,K 1.6 BiTurbo Start/Stoß Innovation Navi LED
147600,opel,Opel Astra,red,2017-06-01,2017,15250,110,150,Manual,Petrol,5.5,0 g/km,77905.0,ST 1.4 Innovation LED/NAVI/PDC/LENKRAD+SHZ
147610,opel,Opel Astra,red,2017-01-01,2017,9999,70,95,Manual,Diesel,3.6,- (g/km),135000.0,Astra 1.6 D (CDTI) Business
147615,opel,Opel Astra,red,2017-12-01,2017,16970,147,200,Automatic,Petrol,6.0,141 g/km,76743.0,1.6 SIDI Turbo Ultimate Start/Stop Aut.
147621,opel,Opel Astra,red,2017-12-01,2017,11999,100,136,Manual,Diesel,3.7,98 g/km,119287.0,K Lim. Business Paket R-Kamera + 17 Zoll
147622,opel,Opel Astra,red,2017-03-01,2017,9995,74,101,Manual,Petrol,5.4,128 g/km,86000.0,K Lim. 1.4*KLIMA*TEMPO*ALU*PDC*TÜV Neu
147625,opel,Opel Astra,red,2017-01-01,2017,9290,92,125,Manual,Petrol,5.5,127 g/km,120000.0,SportsTourer 1.4 *ACC*Spurhalte*Verkehrsz.
147628,opel,Opel Astra,red,2017-01-01,2017,15490,92,125,Manual,Petrol,5.4,128 g/km,79200.0,"K 5-trg. INNOVATION 1,4 92kW(125PS)"
147630,opel,Opel Astra,red,2017-03-01,2017,12950,110,150,Manual,Petrol,5.4,128 g/km,59400.0,K Dynamic *2.HAND/NAVI/TEMPO/KLIMA/PDC*
147633,opel,Opel Astra,red,2017-06-01,2017,12799,147,200,Automatic,Petrol,6.0,138 g/km,46900.0,1.6 Sports Tourer Innovation +Navi +Kamera
147652,opel,Opel Astra,red,2017-11-01,2017,14990,110,150,Manual,Petrol,5.5,130 g/km,48000.0,INNOVATION K Sports Tourer*1.HAND*OPAS GARAGE 48 T
147653,opel,Opel Astra,red,2017-12-01,2017,18790,147,200,Manual,Petrol,6.0,139 g/km,39149.0,K 1.6 Turbo NAVI/SHZ/Lenkradhzng/PDC/
147657,opel,Opel Astra,black,2017-08-01,2017,12990,110,150,Manual,Petrol,5.1,117 g/km,107550.0,K Lim. 5-trg. Dynamic Start/Stop
147665,opel,Opel Astra,black,2017-11-01,2017,11290,110,150,Manual,Petrol,5.5,- (g/km),118700.0,Astra 1.4 Turbo Sports Tourer Ultimate
147671,opel,Opel Astra,black,2017-08-01,2017,15990,92,125,Manual,Petrol,5.4,128 g/km,32933.0,K 1.4 Turbo Navi Voll-LED Sitzheizung PDC
147673,opel,Opel Astra,black,2017-09-01,2017,14680,110,150,Manual,Petrol,5.1,117 g/km,63321.0,ST 1.4 Turbo ON 110kW S/S
147675,opel,Opel Astra,black,2017-09-01,2017,11348,81,110,Manual,Diesel,3.5,92 g/km,120460.0,K Business-1HD-NAVI-LED-SPORT-EU6-SCHECKHF
147677,opel,Opel Astra,black,2017-09-01,2017,9999,92,125,Manual,Petrol,5.4,128 g/km,39000.0,K 1.4 Turbo Dynamic Spurhalteassistent-SHZ-PDC-
147678,opel,Opel Astra,black,2017-08-01,2017,7000,118,160,Manual,Diesel,4.0,106 g/km,130000.0,1.6 BiTrb D (CDTI) Start/Stop Sports Tourer Innova
147679,opel,Opel Astra,black,2017-06-01,2017,19500,206,280,Manual,Petrol,7.8,184 g/km,62365.0,GTC OPC *AFL*Navi*
147684,opel,Opel Astra,black,2017-05-01,2017,16490,110,150,Unknown,Petrol,5.4,124 g/km,54500.0,"K 1.4 AT Edition,Sitzheiz.,AAC,Allwetter"
147685,opel,Opel Astra,black,2017-01-01,2017,11400,100,136,Manual,Diesel,4.4,116 g/km,102280.0,1.6 D (CDTI) Start/Stop Dynamic
147687,opel,Opel Astra,black,2017-03-01,2017,13790,110,150,Automatic,Petrol,5.6,128 g/km,98000.0,automatik SHZ Lenkradheiz. 2x PDC Navi Dynamic
147692,opel,Opel Astra,black,2017-05-01,2017,22990,206,280,Manual,Petrol,7.8,185 g/km,77893.0,J OPC 2.0 Turbo *NAVI*INFINITY*LEDER*FRONTKAMERA*
147698,opel,Opel Astra,black,2017-05-01,2017,22990,110,150,Manual,Petrol,4.9,116 g/km,86000.0,K Sports Tourer Edition Winterpaket
147699,opel,Opel Astra,black,2017-05-01,2017,16990,206,280,Manual,Petrol,7.8,184 g/km,84200.0,GTC OPC 280 PS/Leder/Recaro Sitze/NAVI/PDC/Infinit
147707,opel,Opel Astra,black,2017-11-01,2017,13980,147,200,Manual,Petrol,6.1,141 g/km,60600.0,"K 5-trg. Ultimate LED,SHZ,LRH,KlimaA,Navi"
147709,opel,Opel Astra,black,2017-11-01,2017,12490,147,200,Manual,Petrol,6.1,141 g/km,60600.0,"K 5-trg. Ultimate LED,SHZ,LRH,KlimaA,Navi"
147711,opel,Opel Astra,black,2017-11-01,2017,19980,147,200,Manual,Petrol,6.1,141 g/km,60600.0,"K 5-trg. Ultimate LED,SHZ,LRH,KlimaA,Navi"
147712,opel,Opel Astra,black,2017-11-01,2017,19980,147,200,Manual,Petrol,6.1,141 g/km,60600.0,"K 5-trg. Ultimate LED,SHZ,LRH,KlimaA,Navi"
147715,opel,Opel Astra,black,2017-02-01,2017,16490,110,150,Manual,Petrol,5.4,128 g/km,32320.0,K Lim. 5-trg. INNOVATION
147716,opel,Opel Astra,black,2017-08-01,2017,16980,110,150,Automatic,Petrol,5.4,124 g/km,63000.0,Active+Navi+Kamera+Sitz-Lenkradhzg+AHK
147720,opel,Opel Astra,black,2017-11-01,2017,16400,110,150,Automatic,Petrol,5.5,127 g/km,36000.0,K Lim. 5-trg. Dynamic Start/Stop *Kamera*
147726,opel,Opel Astra,black,2017-07-01,2017,14999,110,150,Automatic,Petrol,5.5,127 g/km,92500.0,K Lim Dynamic Automatikgetriebe Navi Kame.
147727,opel,Opel Astra,black,2017-05-01,2017,17350,110,150,Automatic,Petrol,5.6,128 g/km,33200.0,K Sports Tourer 1.4 INNOVATION Start/Stop
147730,opel,Opel Astra,black,2017-07-01,2017,15100,110,150,Unknown,Petrol,5.6,128 g/km,72500.0,K Sports Tourer Dynamic
147732,opel,Opel Astra,black,2017-08-01,2017,9250,100,136,Automatic,Diesel,4.5,119 g/km,190000.0,K 1.6 CDTI Automatik/NAVI/PDC/SHZ/Tempo
147733,opel,Opel Astra,black,2017-09-01,2017,12200,81,110,Manual,Diesel,3.5,93 g/km,62000.0,Edition Start/Stop K Lim. 5-trg.
147739,opel,Opel Astra,black,2017-01-01,2017,9999,100,136,Manual,Diesel,3.8,101 g/km,141680.0,K SportsTourer IntelliLINK Climatrc.Kamera
147745,opel,Opel Astra,black,2017-11-01,2017,16320,118,160,Manual,Diesel,4.0,106 g/km,59640.0,1.6 BiTurbo D (CDTI) Start/Stop Dynamic
147756,opel,Opel Astra,black,2017-09-01,2017,14749,100,136,Manual,Diesel,3.7,103 g/km,82750.0,5-Türer 1.6 D Business NAV+LED+SHZ+PP+17ZO
147758,opel,Opel Astra,black,2017-04-01,2017,13280,110,150,Manual,Petrol,5.4,128 g/km,74665.0,K Edition 1.4 Turbo PDCv+h SHZ LHZ Touch Freisprec
147764,opel,Opel Astra,black,2017-10-01,2017,8999,100,136,Manual,Diesel,3.8,101 g/km,108715.0,K Sports Tourer 1.6 CDTI Business*AHK*PDC*Klima
147770,opel,Opel Astra,black,2017-01-01,2017,14890,118,160,Manual,Diesel,4.1,109 g/km,103253.0,Sport Tourer 1.6 CDTI Innovation AHK/Matri
147773,opel,Opel Astra,black,2017-07-01,2017,16300,118,160,Manual,Diesel,4.0,106 g/km,122000.0,1.6 BiTurbo D (CDTI) Start/Stop Innovation
147774,opel,Opel Astra,black,2017-09-01,2017,13300,100,136,Manual,Diesel,3.8,101 g/km,112650.0,K 1.6 CDTI Sports Tourer Innovation
147775,opel,Opel Astra,black,2017-06-01,2017,9399,81,110,Manual,Diesel,3.6,- (g/km),157000.0,Astra 1.6 D Sports Tourer ON
147780,opel,Opel Astra,black,2017-03-01,2017,14890,92,125,Manual,Petrol,4.9,114 g/km,89434.0,K 1.4 Active *Voll-LED*Navi*CarPlay*SHZ*
147781,opel,Opel Astra,black,2017-09-01,2017,12999,92,125,Manual,Petrol,5.4,- (g/km),82000.0,Astra 1.4 Turbo ON
147787,opel,Opel Astra,black,2017-10-01,2017,10990,77,105,Manual,Petrol,4.3,102 g/km,81000.0,K Sports Tourer Edition Start/Stop
147793,opel,Opel Astra,black,2017-07-01,2017,16590,110,150,Manual,Petrol,5.1,117 g/km,40465.0,K Lim. 5-trg. Dynamic mit Voll-LED
147794,opel,Opel Astra,black,2017-12-01,2017,12390,77,105,Manual,Petrol,4.3,102 g/km,90000.0,Edition Start/Stop K Sports Tourer
147795,opel,Opel Astra,black,2017-02-01,2017,13840,92,125,Manual,Petrol,4.9,114 g/km,62035.0,K 1.4 Turbo Dynamic Klimaautomatik Sitzheizung
147800,opel,Opel Astra,black,2017-03-01,2017,13580,92,125,Manual,Petrol,5.4,128 g/km,87716.0,1.4 Turbo Active Kamera Lenk & Sitzheizung PDC
147805,opel,Opel Astra,black,2017-04-01,2017,13899,100,136,Automatic,Diesel,4.4,115 g/km,121000.0,1.6 D (CDTI) Automatik Dynamic
147807,opel,Opel Astra,black,2017-04-01,2017,15800,118,160,Manual,Diesel,4.0,- (g/km),82500.0,Opel Astra Sports Tourer Biturbo
147808,opel,Opel Astra,black,2017-12-01,2017,19990,147,200,Manual,Petrol,6.0,139 g/km,42300.0,1.6 Turbo ST Ultimate LED NAVI Leder
147810,opel,Opel Astra,black,2017-02-01,2017,11500,110,150,Manual,Petrol,4.9,- (g/km),102000.0,Astra 1.4 Turbo Start/Stop Active
147811,opel,Opel Astra,black,2017-07-01,2017,16990,110,150,Manual,Petrol,4.9,114 g/km,62750.0,1.4 Turbo Start/Stop Sports Tourer Innovation
147812,opel,Opel Astra,black,2017-10-01,2017,15499,110,150,Manual,Petrol,5.1,117 g/km,74000.0,K Lim. INNOVATION Start/Stop LED NAVI
147813,opel,Opel Astra,black,2017-10-01,2017,13780,110,150,Manual,Petrol,5.4,124 g/km,77500.0,K DYNAMIC 1.4 RADIO 4.0 17.ZOLL PDC
147817,opel,Opel Astra,black,2017-01-01,2017,15999,118,160,Manual,Diesel,4.0,106 g/km,59000.0,K Sports Tourer INNOVATION*Navi*Kamera* St
147821,opel,Opel Astra,black,2017-11-01,2017,9999,118,160,Manual,Diesel,4.0,106 g/km,145000.0,K Sports Tourer Business Start/Stop 118KW
147822,opel,Opel Astra,black,2017-04-01,2017,13990,100,136,Automatic,Diesel,4.5,119 g/km,150000.0,K Sports INNOVATION *Behindertengerecht*
147824,opel,Opel Astra,black,2017-06-01,2017,11998,92,125,Manual,Petrol,5.5,127 g/km,90000.0,K Sports Tourer Active*Navi*Tempomat*
147832,opel,Opel Astra,black,2017-10-01,2017,11500,77,105,Manual,Petrol,4.3,102 g/km,79150.0,K Sports Tourer Edition Start/Stop4JAHREGARANTIE
147836,opel,Opel Astra,black,2017-04-01,2017,15950,110,150,Automatic,Petrol,5.5,127 g/km,87100.0,K 1.4 Turbo Innovation Start/Stop
147838,opel,Opel Astra,black,2017-02-01,2017,13200,110,150,Manual,Petrol,5.5,130 g/km,104050.0,Dynamic K Sports Tourer
147840,opel,Opel Astra,black,2017-11-01,2017,15490,110,150,Manual,Petrol,5.5,130 g/km,83100.0,K ST Innovation - Matrix LED/Navi
147844,opel,Opel Astra,black,2017-07-01,2017,16900,147,200,Manual,Petrol,6.0,139 g/km,65000.0,K Sports Tourer INNOVATION*NAVI*KAMERA*LED
147846,opel,Opel Astra,black,2017-05-01,2017,8980,100,136,Manual,Diesel,3.9,104 g/km,180604.0,ST 1.6CDTI Innovation LED~Navi3D~RFK~ParkA
147850,opel,Opel Astra,black,2017-08-01,2017,12250,100,136,Manual,Diesel,3.8,101 g/km,86700.0,K Edition Start/Stop Sports Tourer Sportsit 136 PS
147854,opel,Opel Astra,black,2017-07-01,2017,7900,77,105,Manual,Petrol,4.5,- (g/km),162000.0,Astra 1.0 Turbo Start/Stop Sports Tourer Business
147855,opel,Opel Astra,black,2017-04-01,2017,12890,110,150,Manual,Petrol,4.9,114 g/km,96578.0,1.4 Turbo Start/Stop Edition
147856,opel,Opel Astra,black,2017-06-01,2017,11799,100,136,Manual,Diesel,3.8,101 g/km,91035.0,K Sportstourer 1.6CDTI Innovation
147860,opel,Opel Astra,black,2017-10-01,2017,15990,92,125,Manual,Petrol,5.4,128 g/km,48950.0,K ON 1.4 Turbo NAVI+PDC v/h+SITZHZG+CARPLAY+ALU+
147863,opel,Opel Astra,black,2017-03-01,2017,12900,110,150,Manual,Petrol,5.4,128 g/km,119400.0,Dynamic K Lim. 5-trg. // Scheckheftgepflegt //
147864,opel,Opel Astra,black,2017-01-01,2017,16000,118,160,Manual,Diesel,4.0,106 g/km,59500.0,1.6 BiTurbo D (CDTI) Start/Stop Innovation
147866,opel,Opel Astra,black,2017-07-01,2017,11750,100,136,Manual,Diesel,3.8,- (g/km),134500.0,1.6 D (CDTI) Start/Stop Sports Tourer Innovation
147871,opel,Opel Astra,black,2017-12-01,2017,11800,100,136,Manual,Diesel,3.8,101 g/km,96000.0,1.6 D (CDTI) Start/Stop Sports Tourer Business
147876,opel,Opel Astra,black,2017-02-01,2017,16970,88,120,Manual,Petrol,6.2,146 g/km,15911.0,Basis PDC Sitzheizung Tempomat
147878,opel,Opel Astra,black,2017-07-01,2017,16766,92,125,Manual,Petrol,5.5,130 g/km,57078.0,"INNOVATION K Sports Tourer, Alu 18 Zoll, LED"
147880,opel,Opel Astra,black,2017-03-01,2017,13990,81,110,Manual,Diesel,3.5,92 g/km,98000.0,Sports Tourer*NAVI*bis zu10Jahre Garantie
147881,opel,Opel Astra,black,2017-02-01,2017,12499,77,105,Manual,Petrol,4.4,102 g/km,87300.0,1.0 Turbo Start/Stop OPC LINE+ILINK+SHZ+PDC+ALU
147884,opel,Opel Astra,black,2017-08-01,2017,13900,100,136,Automatic,Diesel,4.5,119 g/km,104000.0,INNOVATION Navi LED SHZ Kamera
147885,opel,Opel Astra,black,2017-11-01,2017,14750,92,125,Manual,Petrol,5.4,128 g/km,56165.0,"K 1,4 Turbo NAVI/KAM/SHZ/TEMP/PDC"
147895,opel,Opel Astra,black,2017-09-01,2017,11900,92,125,Manual,Petrol,5.6,- (g/km),98000.0,Astra 1.4 Turbo Sports Tourer+
147900,opel,Opel Astra,black,2017-01-01,2017,14790,100,136,Manual,Diesel,3.8,101 g/km,74951.0,K 'ST' INNOVATION |RFK|AHK|MATRIX-LED|SHZ|
147911,opel,Opel Astra,black,2017-05-01,2017,13599,118,160,Manual,Diesel,4.0,106 g/km,105800.0,INNOVATION K Sports Tourer Navi LED AHK ALU
147913,opel,Opel Astra,black,2017-07-01,2017,16000,118,160,Manual,Diesel,4.0,- (g/km),84000.0,Astra 1.6 BiTrb D (CDTI) Start/Stop Sports Tourer
147917,opel,Opel Astra,black,2017-07-01,2017,14480,92,125,Manual,Petrol,5.6,130 g/km,76836.0,K ST Dynamic Kamera*Navi*PDC*Tempomat
147920,opel,Opel Astra,black,2017-01-01,2017,14450,110,150,Manual,Petrol,5.4,128 g/km,55602.0,Innovation 1.4 Turbo Keyless+Navi+PDC
147922,opel,Opel Astra,black,2017-12-01,2017,13790,70,95,Manual,Diesel,3.6,95 g/km,32000.0,Edition K Sports Tourer Navi/Garantie
147923,opel,Opel Astra,black,2017-03-01,2017,15880,92,125,Manual,Petrol,5.5,127 g/km,52000.0,K Sports Tourer Active Abstand Kamera
147932,opel,Opel Astra,black,2017-04-01,2017,12500,81,110,Manual,Diesel,3.5,92 g/km,135956.0,K Sports Tourer INNOVATION Start/Stop
147934,opel,Opel Astra,black,2017-05-01,2017,11950,81,110,Manual,Diesel,3.5,92 g/km,113000.0,"Edition-Nav,Sitz-/Lkr-h,KLA,PP,4eFh,Sichtp"
147938,opel,Opel Astra,black,2017-06-01,2017,9550,118,160,Manual,Diesel,4.0,106 g/km,219804.0,"K ST 1,6 CDTI INNOVATION ANHÄNGERKUPPLUNG"
147948,opel,Opel Astra,black,2017-05-01,2017,11200,81,110,Manual,Diesel,3.6,96 g/km,122800.0,K ST 1.6D INNOVATION NAVI/KAMERA/PDC/ECC
147953,opel,Opel Astra,black,2017-04-01,2017,8000,118,160,Manual,Diesel,4.0,106 g/km,240000.0,1.6 BiTrb D (CDTI) Start/Stop Sports Tourer Innova
147956,opel,Opel Astra,black,2017-11-01,2017,13990,77,105,Manual,Petrol,4.3,102 g/km,49242.0,K Lim. 5-trg - Alu
147958,opel,Opel Astra,black,2017-01-01,2017,9990,74,101,Manual,Petrol,5.4,128 g/km,70844.0,K Lim. 5-trg. Selection
147960,opel,Opel Astra,black,2017-10-01,2017,12990,110,150,Manual,Petrol,4.9,116 g/km,96000.0,K Sports Tourer INNOVATION Schiebedach
147969,opel,Opel Astra,black,2017-07-01,2017,9990,70,95,Manual,Diesel,3.6,95 g/km,123500.0,K ST Edition 1. Hand*Navi*PDC*LED*
147976,opel,Opel Astra,black,2017-09-01,2017,15649,110,150,Automatic,Petrol,4.9,128 g/km,93779.0,K Sports Tourer Edition°Navi°CarPlay°PDC°
147980,opel,Opel Astra,black,2017-04-01,2017,12990,110,150,Manual,Petrol,5.5,130 g/km,111418.0,K Sports Tourer Edition 1.4 Turbo Apple CarPlay Si
147982,opel,Opel Astra,black,2017-03-01,2017,14690,92,125,Manual,Petrol,5.4,128 g/km,90415.0,Astra K 5T Dynamic*OPC-Line*IntelliLux*SHZhinten
147984,opel,Opel Astra,black,2017-11-01,2017,13490,100,136,Manual,Diesel,3.9,104 g/km,222938.0,ST 1.6 CDTI Business ACC LED VKZ-Erk 2xSHZ
147987,opel,Opel Astra,black,2017-06-01,2017,8980,100,136,Automatic,Diesel,4.6,122 g/km,175381.0,K ST Edition 1.6D*Autom Tempom Navi SHZ
147988,opel,Opel Astra,black,2017-02-01,2017,16790,110,150,Automatic,Petrol,5.6,128 g/km,96066.0,K Sports Tourer Dynamic 1.4 Turbo Navi Alu
147989,opel,Opel Astra,black,2017-02-01,2017,16790,110,150,Automatic,Petrol,5.6,128 g/km,96066.0,K Sports Tourer Dynamic 1.4 Turbo Navi Alu
148007,opel,Opel Astra,black,2017-05-01,2017,17999,92,125,Manual,Petrol,5.1,117 g/km,65822.0,K INNOVATION 1.4 Turbo+LED+Navi+Kamera
148010,opel,Opel Astra,black,2017-11-01,2017,13990,92,125,Manual,Petrol,4.9,116 g/km,56500.0,K Sports Tourer Edition | 1. Hand
148015,opel,Opel Astra,black,2017-02-01,2017,15990,92,125,Manual,Petrol,5.5,127 g/km,64993.0,K Sports Tourer 1.4 Turbo Active Navi
148018,opel,Opel Astra,black,2017-02-01,2017,17480,110,150,Manual,Petrol,5.5,127 g/km,47830.0,1.4 T Dynamic Navi/Kamera/AHK/PDC/SH/Tempomat
